match_id,rank
NA1_5638911134,SILVER
NA1_5636382056,IRON
NA1_5630102118,GOLD
NA1_5639222403,DIAMOND
NA1_5638257056,PLATINUM
NA1_5631476002,SILVER
NA1_5630346738,GRANDMASTER
NA1_5628839179,CHALLENGER
NA1_5635820463,DIAMOND
NA1_5636178530,GRANDMASTER
NA1_5637502896,DIAMOND
NA1_5638956329,EMERALD
NA1_5639042241,EMERALD
NA1_5636728501,MASTER
NA1_5639225522,SILVER
NA1_5637854147,IRON
NA1_5634699058,BRONZE
NA1_5634974209,GRANDMASTER
NA1_5634010013,DIAMOND
NA1_5631375850,DIAMOND
NA1_5638744681,GRANDMASTER
NA1_5639255296,MASTER
NA1_5630609181,GRANDMASTER
NA1_5638144251,DIAMOND
NA1_5629483513,EMERALD
NA1_5634264972,GRANDMASTER
NA1_5639154332,MASTER
NA1_5632867719,CHALLENGER
NA1_5631491248,GRANDMASTER
NA1_5638483548,GRANDMASTER
NA1_5635648517,GRANDMASTER
NA1_5636798260,DIAMOND
NA1_5637608986,DIAMOND
NA1_5638077040,IRON
NA1_5629482166,GRANDMASTER
NA1_5632048492,EMERALD
NA1_5637865770,PLATINUM
NA1_5636149271,GRANDMASTER
NA1_5638991718,GOLD
NA1_5636290616,DIAMOND
NA1_5638014710,DIAMOND
NA1_5631228019,GOLD
NA1_5638941224,SILVER
NA1_5634851801,PLATINUM
NA1_5638721446,BRONZE
NA1_5635582098,BRONZE
NA1_5638965433,DIAMOND
NA1_5634959738,IRON
NA1_5628737548,BRONZE
NA1_5637983531,DIAMOND
NA1_5637792127,IRON
NA1_5631921416,MASTER
NA1_5637276294,IRON
NA1_5638342952,PLATINUM
NA1_5639025819,SILVER
NA1_5631249166,DIAMOND
NA1_5632275677,PLATINUM
NA1_5635632553,EMERALD
NA1_5632924317,EMERALD
NA1_5638074606,IRON
NA1_5638342475,GRANDMASTER
NA1_5637640430,EMERALD
NA1_5638622956,IRON
NA1_5637138321,GRANDMASTER
NA1_5636955738,EMERALD
NA1_5638075497,PLATINUM
NA1_5630658544,GOLD
NA1_5638079659,SILVER
NA1_5639194634,BRONZE
NA1_5635077287,IRON
NA1_5636236236,CHALLENGER
NA1_5638104888,BRONZE
NA1_5634543973,PLATINUM
NA1_5638286022,DIAMOND
NA1_5638899807,CHALLENGER
NA1_5637364425,DIAMOND
NA1_5634678893,BRONZE
NA1_5635381675,IRON
NA1_5639076801,MASTER
NA1_5636167411,EMERALD
NA1_5638575672,BRONZE
NA1_5638009041,BRONZE
NA1_5638442529,EMERALD
NA1_5637191970,IRON
NA1_5633311173,PLATINUM
NA1_5630383663,GOLD
NA1_5638710865,GOLD
NA1_5631662789,GOLD
NA1_5638808775,GOLD
NA1_5637538917,EMERALD
NA1_5638392513,EMERALD
NA1_5638835317,SILVER
NA1_5633449932,IRON
NA1_5634464159,PLATINUM
NA1_5632097689,PLATINUM
NA1_5636017368,CHALLENGER
NA1_5639206485,MASTER
NA1_5638154015,CHALLENGER
NA1_5638432137,MASTER
NA1_5636355630,IRON
NA1_5637872862,DIAMOND
NA1_5633795221,SILVER
NA1_5638254009,GRANDMASTER
NA1_5638815117,IRON
NA1_5637440442,IRON
NA1_5638967778,EMERALD
NA1_5633366487,DIAMOND
NA1_5638127395,EMERALD
NA1_5629284727,DIAMOND
NA1_5639179685,EMERALD
NA1_5637392049,GRANDMASTER
NA1_5632772521,GRANDMASTER
NA1_5639084891,IRON
NA1_5636578726,DIAMOND
NA1_5638622354,EMERALD
NA1_5638852334,IRON
NA1_5636671536,SILVER
NA1_5637257892,GRANDMASTER
NA1_5639042913,GRANDMASTER
NA1_5636863454,EMERALD
NA1_5635915542,PLATINUM
NA1_5638101903,CHALLENGER
NA1_5638229599,MASTER
NA1_5629931706,MASTER
NA1_5638559693,EMERALD
NA1_5637994485,CHALLENGER
NA1_5637379455,GRANDMASTER
NA1_5636113528,MASTER
NA1_5638909902,GOLD
NA1_5638665811,GRANDMASTER
NA1_5638361295,CHALLENGER
NA1_5638524579,SILVER
NA1_5639189528,GRANDMASTER
NA1_5630184303,GOLD
NA1_5636091565,MASTER
NA1_5635757788,GOLD
NA1_5637400827,CHALLENGER
NA1_5632458219,CHALLENGER
NA1_5636864812,GOLD
NA1_5629982070,DIAMOND
NA1_5635658153,GOLD
NA1_5637211504,PLATINUM
NA1_5631810824,SILVER
NA1_5630083678,PLATINUM
NA1_5634316438,SILVER
NA1_5638897431,IRON
NA1_5639066569,DIAMOND
NA1_5635786530,GRANDMASTER
NA1_5638157387,MASTER
NA1_5637958414,MASTER
NA1_5636964780,IRON
NA1_5632106548,MASTER
NA1_5638615142,DIAMOND
NA1_5636806817,MASTER
NA1_5636937924,SILVER
NA1_5632792600,MASTER
NA1_5637859886,IRON
NA1_5631534590,GOLD
NA1_5638960569,GRANDMASTER
NA1_5638837697,BRONZE
NA1_5637818976,EMERALD
NA1_5638592414,EMERALD
NA1_5635224302,GOLD
NA1_5630796615,GRANDMASTER
NA1_5636345426,GOLD
NA1_5638405828,GOLD
NA1_5629546626,PLATINUM
NA1_5638980087,BRONZE
NA1_5632908141,GRANDMASTER
NA1_5635831424,SILVER
NA1_5638259623,EMERALD
NA1_5639196373,GRANDMASTER
NA1_5638424803,DIAMOND
NA1_5635489855,GOLD
NA1_5639223260,PLATINUM
NA1_5638342892,SILVER
NA1_5636880293,DIAMOND
NA1_5629089309,PLATINUM
NA1_5631547462,SILVER
NA1_5638643862,GOLD
NA1_5638836098,GOLD
NA1_5635524367,GRANDMASTER
NA1_5637989671,SILVER
NA1_5638798996,MASTER
NA1_5631710337,BRONZE
NA1_5633602734,SILVER
NA1_5638949332,GRANDMASTER
NA1_5633968389,DIAMOND
NA1_5638984318,SILVER
NA1_5632775716,GOLD
NA1_5637642397,DIAMOND
NA1_5638695040,DIAMOND
NA1_5638575398,IRON
NA1_5637833539,GRANDMASTER
NA1_5636996290,MASTER
NA1_5636835966,GRANDMASTER
NA1_5638658576,BRONZE
NA1_5638731070,CHALLENGER
NA1_5638409977,SILVER
NA1_5638076839,EMERALD
NA1_5638723036,DIAMOND
NA1_5639169594,SILVER
NA1_5633700046,MASTER
NA1_5638481911,BRONZE
NA1_5638608150,IRON
NA1_5634899398,GRANDMASTER
NA1_5631205355,DIAMOND
NA1_5638429674,EMERALD
NA1_5638990787,GRANDMASTER
NA1_5632529931,GOLD
NA1_5637590034,SILVER
NA1_5637453487,DIAMOND
NA1_5636996317,BRONZE
NA1_5629558699,DIAMOND
NA1_5638201490,GRANDMASTER
NA1_5637522608,CHALLENGER
NA1_5638261926,GRANDMASTER
NA1_5639082890,PLATINUM
NA1_5634768222,GOLD
NA1_5636020539,DIAMOND
NA1_5635696309,GRANDMASTER
NA1_5631991924,MASTER
NA1_5636901597,PLATINUM
NA1_5638991410,SILVER
NA1_5634992115,PLATINUM
NA1_5630684804,MASTER
NA1_5638621958,GOLD
NA1_5635243318,IRON
NA1_5630244519,IRON
NA1_5635311332,SILVER
NA1_5635280618,GRANDMASTER
NA1_5637005692,GRANDMASTER
NA1_5638617999,DIAMOND
NA1_5638614543,IRON
NA1_5635864684,CHALLENGER
NA1_5629117506,SILVER
NA1_5633890276,GOLD
NA1_5637033810,IRON
NA1_5637114144,GRANDMASTER
NA1_5634958105,BRONZE
NA1_5638787461,GRANDMASTER
NA1_5638918277,EMERALD
NA1_5638767363,GRANDMASTER
NA1_5639094330,PLATINUM
NA1_5638161875,DIAMOND
NA1_5638432979,GOLD
NA1_5638213292,GRANDMASTER
NA1_5638093071,IRON
NA1_5637326580,DIAMOND
NA1_5638847565,SILVER
NA1_5638974639,IRON
NA1_5639184714,GRANDMASTER
NA1_5636192246,SILVER
NA1_5639163982,EMERALD
NA1_5629188384,BRONZE
NA1_5639001736,EMERALD
NA1_5638165692,BRONZE
NA1_5634522269,SILVER
NA1_5637112403,IRON
NA1_5633220657,PLATINUM
NA1_5631047668,SILVER
NA1_5638379756,MASTER
NA1_5630269814,DIAMOND
NA1_5633221781,BRONZE
NA1_5638475204,IRON
NA1_5637199338,SILVER
NA1_5634698494,CHALLENGER
NA1_5638936668,SILVER
NA1_5638105646,MASTER
NA1_5639155152,PLATINUM
NA1_5632852053,PLATINUM
NA1_5629213052,MASTER
NA1_5637305579,GOLD
NA1_5631071415,DIAMOND
NA1_5638933534,BRONZE
NA1_5637663134,SILVER
NA1_5637633102,GOLD
NA1_5638328483,MASTER
NA1_5638692415,EMERALD
NA1_5637382827,PLATINUM
NA1_5631651559,GOLD
NA1_5633110893,MASTER
NA1_5637727846,IRON
NA1_5634822730,GRANDMASTER
NA1_5633269917,IRON
NA1_5638964521,CHALLENGER
NA1_5635255590,BRONZE
NA1_5636944512,BRONZE
NA1_5638638358,IRON
NA1_5637921229,GOLD
NA1_5637570069,GRANDMASTER
NA1_5632786104,PLATINUM
NA1_5638653468,IRON
NA1_5638190649,EMERALD
NA1_5630025102,DIAMOND
NA1_5635562185,BRONZE
NA1_5636495155,IRON
NA1_5638785127,MASTER
NA1_5636287924,PLATINUM
NA1_5635377261,BRONZE
NA1_5634626803,EMERALD
NA1_5638753044,IRON
NA1_5634669133,EMERALD
NA1_5633749644,BRONZE
NA1_5639213407,DIAMOND
NA1_5634737713,PLATINUM
NA1_5638311500,MASTER
NA1_5638573897,PLATINUM
NA1_5639132116,MASTER
NA1_5637439438,SILVER
NA1_5633036149,SILVER
NA1_5629774516,EMERALD
NA1_5637367779,BRONZE
NA1_5632019723,BRONZE
NA1_5638600653,SILVER
NA1_5635658458,EMERALD
NA1_5636302626,EMERALD
NA1_5632030445,PLATINUM
NA1_5634603096,IRON
NA1_5638075527,CHALLENGER
NA1_5630071183,MASTER
NA1_5639079916,IRON
NA1_5637965312,GOLD
NA1_5638265894,GRANDMASTER
NA1_5630070050,BRONZE
NA1_5639017199,IRON
NA1_5639213935,PLATINUM
NA1_5636003251,EMERALD
NA1_5634748184,GRANDMASTER
NA1_5637654239,EMERALD
NA1_5635906048,MASTER
NA1_5635567229,MASTER
NA1_5636951158,GOLD
NA1_5629123898,GOLD
NA1_5634237219,GRANDMASTER
NA1_5632936302,EMERALD
NA1_5633301314,PLATINUM
NA1_5636642596,BRONZE
NA1_5635075393,IRON
NA1_5636676334,DIAMOND
NA1_5635222448,SILVER
NA1_5638909735,PLATINUM
NA1_5636654196,CHALLENGER
NA1_5638482278,SILVER
NA1_5635731847,GRANDMASTER
NA1_5636285535,GOLD
NA1_5638228587,EMERALD
NA1_5638692674,GOLD
NA1_5635680266,EMERALD
NA1_5634253185,SILVER
NA1_5638027066,MASTER
NA1_5629468582,MASTER
NA1_5631466333,PLATINUM
NA1_5630111314,DIAMOND
NA1_5637815565,SILVER
NA1_5637852491,GOLD
NA1_5638003658,SILVER
NA1_5638348465,EMERALD
NA1_5638512314,EMERALD
NA1_5638898109,DIAMOND
NA1_5637734281,EMERALD
NA1_5629967109,PLATINUM
NA1_5637759304,DIAMOND
NA1_5638120074,GRANDMASTER
NA1_5639070152,PLATINUM
NA1_5635755728,GRANDMASTER
NA1_5630973629,GOLD
NA1_5631810538,BRONZE
NA1_5631788445,PLATINUM
NA1_5635403456,BRONZE
NA1_5636848640,MASTER
NA1_5637226790,MASTER
NA1_5630608778,GOLD
NA1_5638706998,CHALLENGER
NA1_5637872005,MASTER
NA1_5637669243,MASTER
NA1_5638768934,DIAMOND
NA1_5632637119,GOLD
NA1_5635414391,BRONZE
NA1_5637660968,BRONZE
NA1_5639250632,EMERALD
NA1_5631989982,BRONZE
NA1_5638359642,MASTER
NA1_5636433271,DIAMOND
NA1_5629739312,GOLD
NA1_5629256376,GOLD
NA1_5638947303,GRANDMASTER
NA1_5639166865,GOLD
NA1_5631683103,PLATINUM
NA1_5636587779,BRONZE
NA1_5638462565,BRONZE
NA1_5635722736,GRANDMASTER
NA1_5638797151,SILVER
NA1_5638637858,BRONZE
NA1_5638798419,GOLD
NA1_5638341130,DIAMOND
NA1_5638135054,DIAMOND
NA1_5632150418,GOLD
NA1_5636100879,MASTER
NA1_5638544414,GOLD
NA1_5631897104,IRON
NA1_5637882319,CHALLENGER
NA1_5638976613,IRON
NA1_5637258766,GOLD
NA1_5636095971,GRANDMASTER
NA1_5638862473,BRONZE
NA1_5638535083,GOLD
NA1_5638686019,GOLD
NA1_5639256952,GOLD
NA1_5633592349,CHALLENGER
NA1_5638845920,PLATINUM
NA1_5637860197,CHALLENGER
NA1_5639188914,EMERALD
NA1_5637640000,DIAMOND
NA1_5639230934,GRANDMASTER
NA1_5638421556,DIAMOND
NA1_5638147403,EMERALD
NA1_5639076618,GOLD
NA1_5638765686,GRANDMASTER
NA1_5636440812,CHALLENGER
NA1_5636252304,CHALLENGER
NA1_5637247084,MASTER
NA1_5638629625,IRON
NA1_5637518211,SILVER
NA1_5635784078,DIAMOND
NA1_5638520633,PLATINUM
NA1_5636567228,GRANDMASTER
NA1_5631590576,DIAMOND
NA1_5632772562,PLATINUM
NA1_5638592247,EMERALD
NA1_5638513927,GRANDMASTER
NA1_5638779098,GOLD
NA1_5638295854,MASTER
NA1_5631377321,IRON
NA1_5638932335,EMERALD
NA1_5630104247,DIAMOND
NA1_5632639578,PLATINUM
NA1_5635670607,EMERALD
NA1_5637607779,EMERALD
NA1_5635024526,PLATINUM
NA1_5629499194,GRANDMASTER
NA1_5638273871,PLATINUM
NA1_5635877567,PLATINUM
NA1_5637751435,IRON
NA1_5636825376,GRANDMASTER
NA1_5639061416,EMERALD
NA1_5638354254,GOLD
NA1_5638102740,GOLD
NA1_5635929069,IRON
NA1_5636166163,PLATINUM
NA1_5630134169,DIAMOND
NA1_5639186337,MASTER
NA1_5636905102,GRANDMASTER
NA1_5637529696,SILVER
NA1_5628990123,PLATINUM
NA1_5638869457,GRANDMASTER
NA1_5638880918,GOLD
NA1_5639075704,EMERALD
NA1_5629772294,BRONZE
NA1_5638095070,SILVER
NA1_5638940159,GOLD
NA1_5631865481,PLATINUM
NA1_5630313808,EMERALD
NA1_5634768417,GOLD
NA1_5638364820,GRANDMASTER
NA1_5634629667,SILVER
NA1_5638623701,BRONZE
NA1_5638882695,CHALLENGER
NA1_5630961039,GOLD
NA1_5636372388,IRON
NA1_5633502948,DIAMOND
NA1_5638476765,BRONZE
NA1_5634532492,IRON
NA1_5635312398,GOLD
NA1_5638975234,BRONZE
NA1_5634491681,GOLD
NA1_5638905760,GRANDMASTER
NA1_5631843546,BRONZE
NA1_5632069552,EMERALD
NA1_5635941682,CHALLENGER
NA1_5639156631,GRANDMASTER
NA1_5638737153,BRONZE
NA1_5629013270,GOLD
NA1_5629167342,IRON
NA1_5637570234,IRON
NA1_5636058202,EMERALD
NA1_5636687103,GOLD
NA1_5629076667,SILVER
NA1_5637034677,MASTER
NA1_5636655983,GRANDMASTER
NA1_5639048773,EMERALD
NA1_5636124240,MASTER
NA1_5628792908,PLATINUM
NA1_5634533491,IRON
NA1_5639159754,GRANDMASTER
NA1_5638412517,BRONZE
NA1_5637752862,IRON
NA1_5638985231,PLATINUM
NA1_5634072986,PLATINUM
NA1_5636814761,CHALLENGER
NA1_5632011705,EMERALD
NA1_5636444619,GOLD
NA1_5637498562,MASTER
NA1_5635851652,CHALLENGER
NA1_5635689931,SILVER
NA1_5638700056,IRON
NA1_5638872814,CHALLENGER
NA1_5637675242,SILVER
NA1_5634785784,GRANDMASTER
NA1_5639180072,PLATINUM
NA1_5638358699,BRONZE
NA1_5637948746,PLATINUM
NA1_5636962584,GOLD
NA1_5636404336,BRONZE
NA1_5638945252,IRON
NA1_5638688878,IRON
NA1_5635342492,CHALLENGER
NA1_5638231350,GRANDMASTER
NA1_5639106357,BRONZE
NA1_5638962871,PLATINUM
NA1_5638941264,MASTER
NA1_5636034544,CHALLENGER
NA1_5637517311,PLATINUM
NA1_5638078774,BRONZE
NA1_5631815636,PLATINUM
NA1_5639085364,GOLD
NA1_5634531099,PLATINUM
NA1_5638787341,PLATINUM
NA1_5637823830,BRONZE
NA1_5636815938,GOLD
NA1_5637580281,BRONZE
NA1_5637505515,GOLD
NA1_5636251312,CHALLENGER
NA1_5637604485,MASTER
NA1_5639211439,PLATINUM
NA1_5637777254,PLATINUM
NA1_5633319386,PLATINUM
NA1_5635191244,GRANDMASTER
NA1_5639246349,DIAMOND
NA1_5637582986,EMERALD
NA1_5629716639,MASTER
NA1_5639023104,DIAMOND
NA1_5639024453,SILVER
NA1_5635675302,DIAMOND
NA1_5634927097,MASTER
NA1_5637914422,DIAMOND
NA1_5630301392,EMERALD
NA1_5636213469,DIAMOND
NA1_5636756500,CHALLENGER
NA1_5639114756,DIAMOND
NA1_5638117255,GRANDMASTER
NA1_5639238467,EMERALD
NA1_5635460852,BRONZE
NA1_5638166690,PLATINUM
NA1_5638887535,GRANDMASTER
NA1_5638243565,GOLD
NA1_5630226484,PLATINUM
NA1_5637772571,IRON
NA1_5637973730,GOLD
NA1_5630717409,BRONZE
NA1_5636730705,CHALLENGER
NA1_5637685262,MASTER
NA1_5637084327,GRANDMASTER
NA1_5638742448,GOLD
NA1_5633268190,PLATINUM
NA1_5639197209,SILVER
NA1_5634009343,IRON
NA1_5638225495,DIAMOND
NA1_5637916443,GOLD
NA1_5631601500,IRON
NA1_5637816046,SILVER
NA1_5632201920,BRONZE
NA1_5636857659,SILVER
NA1_5638230232,BRONZE
NA1_5639088844,GRANDMASTER
NA1_5638815920,SILVER
NA1_5637042503,MASTER
NA1_5632647163,SILVER
NA1_5633720163,GOLD
NA1_5636545896,DIAMOND
NA1_5637572633,MASTER
NA1_5631281512,MASTER
NA1_5637051117,PLATINUM
NA1_5636956778,PLATINUM
NA1_5639243499,GRANDMASTER
NA1_5633770125,GOLD
NA1_5638026537,MASTER
NA1_5635452244,DIAMOND
NA1_5638165446,PLATINUM
NA1_5638777304,SILVER
NA1_5637021211,CHALLENGER
NA1_5638618121,GRANDMASTER
NA1_5638788027,GRANDMASTER
NA1_5639138735,MASTER
NA1_5638717949,PLATINUM
NA1_5635030041,CHALLENGER
NA1_5637673656,DIAMOND
NA1_5636948960,CHALLENGER
NA1_5629617597,EMERALD
NA1_5630024441,GOLD
NA1_5631444042,SILVER
NA1_5638812038,SILVER
NA1_5632661195,GOLD
NA1_5633789062,EMERALD
NA1_5635986591,EMERALD
NA1_5637368903,MASTER
NA1_5632239289,SILVER
NA1_5632020525,SILVER
NA1_5629740483,DIAMOND
NA1_5637446205,EMERALD
NA1_5638764437,GOLD
NA1_5638592477,GRANDMASTER
NA1_5633450418,EMERALD
NA1_5637516711,MASTER
NA1_5639067317,MASTER
NA1_5636800553,BRONZE
NA1_5636844636,EMERALD
NA1_5639179338,SILVER
NA1_5638507116,GOLD
NA1_5636097544,IRON
NA1_5631420056,GOLD
NA1_5637027476,IRON
NA1_5636744202,BRONZE
NA1_5637717993,BRONZE
NA1_5638953832,PLATINUM
NA1_5632489077,PLATINUM
NA1_5639230152,PLATINUM
NA1_5638747839,DIAMOND
NA1_5633890584,MASTER
NA1_5639005059,GRANDMASTER
NA1_5637255055,EMERALD
NA1_5635845071,EMERALD
NA1_5634941509,CHALLENGER
NA1_5638410221,BRONZE
NA1_5637412080,PLATINUM
NA1_5637307765,IRON
NA1_5635253476,DIAMOND
NA1_5637821116,EMERALD
NA1_5638861060,IRON
NA1_5638846559,MASTER
NA1_5638574960,BRONZE
NA1_5638836891,SILVER
NA1_5637202881,DIAMOND
NA1_5632481539,GOLD
NA1_5634853963,CHALLENGER
NA1_5635963511,IRON
NA1_5638387753,SILVER
NA1_5637476435,GRANDMASTER
NA1_5631104741,PLATINUM
NA1_5635261000,DIAMOND
NA1_5639077351,MASTER
NA1_5639182408,PLATINUM
NA1_5638718688,BRONZE
NA1_5631054255,PLATINUM
NA1_5632539413,SILVER
NA1_5637277847,MASTER
NA1_5633603916,PLATINUM
NA1_5637692354,BRONZE
NA1_5636069630,IRON
NA1_5636246223,MASTER
NA1_5631632713,GOLD
NA1_5633660915,CHALLENGER
NA1_5637199167,PLATINUM
NA1_5637138192,GRANDMASTER
NA1_5638824315,PLATINUM
NA1_5634834626,MASTER
NA1_5632475881,GOLD
NA1_5638588742,IRON
NA1_5628798021,MASTER
NA1_5634499406,GOLD
NA1_5630781855,SILVER
NA1_5633389832,DIAMOND
NA1_5635692511,SILVER
NA1_5630182073,SILVER
NA1_5633282367,PLATINUM
NA1_5638899344,SILVER
NA1_5634277773,IRON
NA1_5632223680,MASTER
NA1_5634535653,SILVER
NA1_5639241260,MASTER
NA1_5638177425,GRANDMASTER
NA1_5638501427,PLATINUM
NA1_5638350734,EMERALD
NA1_5637122890,GRANDMASTER
NA1_5634110077,DIAMOND
NA1_5638737870,IRON
NA1_5637189167,EMERALD
NA1_5635974698,MASTER
NA1_5637454663,SILVER
NA1_5638194533,EMERALD
NA1_5637369053,GOLD
NA1_5629084230,IRON
NA1_5636148193,PLATINUM
NA1_5630195374,PLATINUM
NA1_5633250247,CHALLENGER
NA1_5637342443,MASTER
NA1_5637749418,SILVER
NA1_5638409956,DIAMOND
NA1_5635281403,MASTER
NA1_5638534181,GOLD
NA1_5638643819,GOLD
NA1_5635217252,CHALLENGER
NA1_5638244222,EMERALD
NA1_5638818768,SILVER
NA1_5636778861,GRANDMASTER
NA1_5630707543,IRON
NA1_5638218739,SILVER
NA1_5634621876,EMERALD
NA1_5638484068,DIAMOND
NA1_5639165973,PLATINUM
NA1_5630828854,SILVER
NA1_5636291487,CHALLENGER
NA1_5639209611,PLATINUM
NA1_5639090902,PLATINUM
NA1_5638451767,GRANDMASTER
NA1_5634785050,MASTER
NA1_5630091913,GOLD
NA1_5638706032,IRON
NA1_5631147435,CHALLENGER
NA1_5634890916,MASTER
NA1_5629654758,EMERALD
NA1_5638631368,GOLD
NA1_5629737145,GRANDMASTER
NA1_5638704388,IRON
NA1_5639240889,PLATINUM
NA1_5636704454,MASTER
NA1_5637392701,MASTER
NA1_5637899367,BRONZE
NA1_5637699720,DIAMOND
NA1_5634962440,PLATINUM
NA1_5636484782,CHALLENGER
NA1_5639179079,BRONZE
NA1_5634355101,MASTER
NA1_5638867087,MASTER
NA1_5638267645,MASTER
NA1_5634571142,SILVER
NA1_5637826624,GRANDMASTER
NA1_5638876688,CHALLENGER
NA1_5636992975,DIAMOND
NA1_5631394730,SILVER
NA1_5637259087,EMERALD
NA1_5638841575,CHALLENGER
NA1_5631936147,BRONZE
NA1_5637640524,GRANDMASTER
NA1_5638489737,BRONZE
NA1_5637410412,IRON
NA1_5630386277,EMERALD
NA1_5636654903,PLATINUM
NA1_5638232305,EMERALD
NA1_5632957256,EMERALD
NA1_5633028832,GOLD
NA1_5637047110,BRONZE
NA1_5639114421,EMERALD
NA1_5637838298,BRONZE
NA1_5631544330,DIAMOND
NA1_5638385879,MASTER
NA1_5638726914,GOLD
NA1_5638219810,MASTER
NA1_5634722545,GOLD
NA1_5637562073,BRONZE
NA1_5637776142,BRONZE
NA1_5637607343,MASTER
NA1_5637877292,GRANDMASTER
NA1_5637159214,SILVER
NA1_5637158436,MASTER
NA1_5638091003,BRONZE
NA1_5638391342,EMERALD
NA1_5629897886,BRONZE
NA1_5637406815,GRANDMASTER
NA1_5639026211,CHALLENGER
NA1_5638368286,MASTER
NA1_5639069575,BRONZE
NA1_5634295251,MASTER
NA1_5638675247,IRON
NA1_5632556555,BRONZE
NA1_5638565247,PLATINUM
NA1_5636513239,BRONZE
NA1_5635466898,DIAMOND
NA1_5634978275,SILVER
NA1_5628744815,GRANDMASTER
NA1_5630306791,GRANDMASTER
NA1_5637854683,PLATINUM
NA1_5638801116,DIAMOND
NA1_5635562314,MASTER
NA1_5638377950,IRON
NA1_5638153171,GRANDMASTER
NA1_5630587252,BRONZE
NA1_5638043521,MASTER
NA1_5638308890,DIAMOND
NA1_5631898780,SILVER
NA1_5636175665,SILVER
NA1_5635469891,PLATINUM
NA1_5638170450,GRANDMASTER
NA1_5638342905,GOLD
NA1_5636756244,MASTER
NA1_5629986698,PLATINUM
NA1_5639007490,EMERALD
NA1_5638882460,GOLD
NA1_5635559832,GOLD
NA1_5629098543,SILVER
NA1_5629383575,EMERALD
NA1_5634733205,EMERALD
NA1_5637647843,GOLD
NA1_5639011647,DIAMOND
NA1_5635861747,MASTER
NA1_5633952529,GRANDMASTER
NA1_5631896203,PLATINUM
NA1_5629611415,MASTER
NA1_5637383018,SILVER
NA1_5638482903,GOLD
NA1_5637120163,GRANDMASTER
NA1_5639037602,GRANDMASTER
NA1_5636346646,CHALLENGER
NA1_5633336456,BRONZE
NA1_5639197092,GOLD
NA1_5638587512,MASTER
NA1_5638225823,GRANDMASTER
NA1_5635262091,PLATINUM
NA1_5638549974,IRON
NA1_5638531573,CHALLENGER
NA1_5635047860,BRONZE
NA1_5638948244,EMERALD
NA1_5638668694,EMERALD
NA1_5638611934,DIAMOND
NA1_5638874695,SILVER
NA1_5638210128,BRONZE
NA1_5638306261,BRONZE
NA1_5638184262,IRON
NA1_5639173987,DIAMOND
NA1_5632257436,DIAMOND
NA1_5638876256,EMERALD
NA1_5636970112,GRANDMASTER
NA1_5636846991,CHALLENGER
NA1_5637421307,BRONZE
NA1_5636092812,SILVER
NA1_5632105041,MASTER
NA1_5637425178,BRONZE
NA1_5637556805,DIAMOND
NA1_5636958479,IRON
NA1_5636999695,DIAMOND
NA1_5638286017,PLATINUM
NA1_5638966172,DIAMOND
NA1_5638617642,GOLD
NA1_5631799659,BRONZE
NA1_5638551587,IRON
NA1_5637719878,IRON
NA1_5632213450,DIAMOND
NA1_5638050400,CHALLENGER
NA1_5638867778,BRONZE
NA1_5637016924,IRON
NA1_5637292515,GOLD
NA1_5639055262,BRONZE
NA1_5636360671,MASTER
NA1_5638037443,GRANDMASTER
NA1_5638851681,BRONZE
NA1_5639023242,GRANDMASTER
NA1_5637939371,GOLD
NA1_5631886570,GOLD
NA1_5631882829,GOLD
NA1_5638336598,EMERALD
NA1_5639236664,GOLD
NA1_5635854318,CHALLENGER
NA1_5635290828,GRANDMASTER
NA1_5638371294,BRONZE
NA1_5636008873,CHALLENGER
NA1_5639133939,BRONZE
NA1_5638525313,SILVER
NA1_5635711511,SILVER
NA1_5637809686,EMERALD
NA1_5639170069,GRANDMASTER
NA1_5637697442,MASTER
NA1_5638888550,EMERALD
NA1_5638331288,EMERALD
NA1_5632432512,SILVER
NA1_5637969012,PLATINUM
NA1_5638379633,SILVER
NA1_5631684050,MASTER
NA1_5633434119,DIAMOND
NA1_5638681495,SILVER
NA1_5639220961,GRANDMASTER
NA1_5637420760,MASTER
NA1_5635643527,IRON
NA1_5629157434,IRON
NA1_5638734473,PLATINUM
NA1_5637637687,IRON
NA1_5630463499,SILVER
NA1_5630038984,IRON
NA1_5632747624,PLATINUM
NA1_5638964139,CHALLENGER
NA1_5634139070,DIAMOND
NA1_5636535642,MASTER
NA1_5638279585,MASTER
NA1_5632993477,BRONZE
NA1_5634572095,SILVER
NA1_5638930483,GRANDMASTER
NA1_5635245702,SILVER
NA1_5633835674,EMERALD
NA1_5638512054,EMERALD
NA1_5638131697,EMERALD
NA1_5629251767,BRONZE
NA1_5636809282,GRANDMASTER
NA1_5635373945,DIAMOND
NA1_5639096407,BRONZE
NA1_5635429745,SILVER
NA1_5638987162,PLATINUM
NA1_5632845802,DIAMOND
NA1_5638684560,SILVER
NA1_5638739034,PLATINUM
NA1_5638889201,EMERALD
NA1_5635924926,GOLD
NA1_5636417526,MASTER
NA1_5632513911,GOLD
NA1_5638641362,GRANDMASTER
NA1_5630051389,GOLD
NA1_5637269011,CHALLENGER
NA1_5639113937,GOLD
NA1_5638806937,EMERALD
NA1_5636563411,DIAMOND
NA1_5636747102,IRON
NA1_5638810322,GRANDMASTER
NA1_5639160997,EMERALD
NA1_5637384649,MASTER
